,t_stat,p_val
"[195,227]",4.8111346687758365,1.5715047227669293e-06
"[195,228]",4.44030898408804,9.292675273101145e-06
"[195,229]",5.089594496286496,3.799459016061567e-07
"[195,230]",4.521891312250685,6.355730957295486e-06
"[195,231]",7.814207979822331,7.485654856025314e-15
"[195,232]",7.8110868704026,7.669776122797524e-15
"[195,233]",1.3338879336896607,0.18233732573676764
"[195,234]",-4.31118429523806,1.6737658795150064e-05
"[195,235]",-1.909312017698084,0.05631290533572137
"[195,236]",-5.712752476241922,1.2154963860663226e-08
"[195,237]",9.627601840339432,1.2132894492746824e-21
"[195,238]",5.14781412019403,2.7976308861972116e-07
"[195,239]",-0.8020615354969884,0.42257805887363675
"[195,240]",-4.392869580896721,1.155636181166243e-05
"[195,241]",-2.541913138815769,0.011072426240009264
"[195,242]",8.333623211869305,1.1572303874504593e-16
"[195,243]",8.653402378699713,7.84863401475248e-18
"[195,244]",6.783914724632542,1.3922046484132182e-11
"[195,245]",-1.8948359793747818,0.058205917745640635
"[195,246]",1.282930349844474,0.19961116506836868
"[196,197]",-10.533855601931947,1.5991292566005517e-25
"[196,198]",-11.23069790668759,1.0091998124520097e-28
"[196,199]",-5.77006292934791,8.695144845828006e-09
"[196,200]",-5.335938006420459,1.0180205567200218e-07
"[196,201]",-3.6602623567870727,0.0002561054325557267
"[196,202]",-2.5736423933485906,0.010108895958758513
"[196,203]",2.0689495076615003,0.038632475762637244
"[196,204]",2.280802784920833,0.022626823263990552
"[196,205]",-5.048257638947329,4.7126149714382855e-07
"[196,206]",-7.201835687178237,7.40241477204553e-13
"[196,207]",-10.12366932515424,9.994414489099708e-24
"[196,208]",-10.018798798465253,2.807959162474157e-23
"[196,209]",-6.571565533781609,5.807263533285186e-11
"[196,210]",-5.373737369788684,8.27546826844168e-08
"[196,211]",4.280817740496025,1.9178053572330303e-05
"[196,212]",4.236854247689338,2.331922665992461e-05
"[196,213]",0.16638181971466331,0.8678671926972086
"[196,214]",-1.1565360470340726,0.24754994465819363
"[196,215]",-0.032046349900211615,0.9744371247208292
"[196,216]",2.6681265515980255,0.007666752815737681
"[196,217]",-2.788045812094208,0.0053346271115002385
"[196,218]",-4.411965663878222,1.058813492047103e-05
"[196,219]",4.028854724958117,5.7377975503240804e-05
"[196,220]",4.833404604796604,1.4066042460096023e-06
"[196,221]",4.131443372237651,3.699029302285302e-05
"[196,222]",2.3738573861111085,0.01766316686422052
"[196,223]",8.894396424510862,9.707840545187064e-19
"[196,224]",7.783887434352247,9.475046817580759e-15
"[196,225]",4.309440728560546,1.6869368704239273e-05
"[196,226]",2.102218591807975,0.035613570730298236
"[196,227]",5.409310475225271,6.801307631774739e-08
"[196,228]",5.314249526167579,1.1458074248785636e-07
"[196,229]",5.104897503008532,3.506835296690011e-07
"[196,230]",4.855968446375294,1.256566913124606e-06
"[196,231]",7.476781009715291,9.825385796337464e-14
"[196,232]",7.937124217725211,2.8543835128536185e-15
"[196,233]",0.888587749247419,0.3742927410677571
"[196,234]",-4.693092073630129,2.8061586498958387e-06
"[196,235]",-2.4626137666887487,0.013846156063672439
"[196,236]",-6.289582933792346,3.624216836912817e-10
"[196,237]",9.719288640935966,5.081713979868633e-22
"[196,238]",5.117377849372288,3.284414925693469e-07
"[196,239]",-1.6189818586208504,0.10555159379425054
"[196,240]",-4.101794579990952,4.20368187286517e-05
"[196,241]",-2.385941638117618,0.017094380516458063
"[196,242]",8.14947724348689,5.221566727902685e-16
"[196,243]",8.5050111407772,2.768023796677625e-17
"[196,244]",7.016810920025699,2.768914640419731e-12
"[196,245]",-2.3334714150741607,0.019686225048851612
"[196,246]",1.1225836054616558,0.2617002097432254
"[197,198]",-15.936017563307542,4.846085390774187e-55
"[197,199]",-0.5876306283933777,0.5568225023954915
"[197,200]",-0.2619788828460802,0.7933549067772897
"[197,201]",1.2579863382418597,0.20849023610170042
"[197,202]",1.5677888942425176,0.1170311695820179
"[197,203]",4.120617370773572,3.8762343938028386e-05
"[197,204]",3.7258701330162314,0.000198069773219717
"[197,205]",-1.2481389776626153,0.21207322752013236
"[197,206]",-2.927341971105565,0.003443291407633752
"[197,207]",-5.277288387088449,1.400186644789029e-07
"[197,208]",-4.38131941589537,1.2182429273154712e-05
"[197,209]",-3.257269481383581,0.0011368659250027451
"[197,210]",-1.3295866453693852,0.18375108191052364
"[197,211]",5.22652698657821,1.840174291439404e-07
"[197,212]",5.342727582287563,9.809349955372405e-08
"[197,213]",0.16338475469338032,0.870226020093281
"[197,214]",-0.7841685801230688,0.43300034869542325
"[197,215]",0.729283515434563,0.46588264720374306
"[197,216]",2.680231014363271,0.007395566007131085
"[197,217]",-2.335787667559586,0.019564947257681743
"[197,218]",-4.946163094700486,7.966898328374316e-07
"[197,219]",2.692046248589238,0.00713919369580354
"[197,220]",4.297666165633093,1.7785040088577094e-05
"[197,221]",4.149348535157324,3.422723404032517e-05
"[197,222]",2.2508098311291276,0.02446649352321384
"[197,223]",8.19883254150915,3.497407385620219e-16
"[197,224]",7.728526944977878,1.4537928202836546e-14
"[197,225]",4.230336303372905,2.400134137544675e-05
"[197,226]",2.157373912384282,0.031052176429843495
"[197,227]",3.2262102225556766,0.001267294425067024
"[197,228]",2.393651043430042,0.016739968940493757
"[197,229]",5.598689127620931,2.345791643211031e-08
"[197,230]",4.885730208748417,1.0820657031029441e-06
"[197,231]",7.78783554356607,9.189141081266933e-15
"[197,232]",7.685736155123135,2.0200522312323474e-14
"[197,233]",1.5395788695889414,0.12376380032845091
"[197,234]",-5.6137533596600475,2.1522089354092787e-08
"[197,235]",-2.093758022570871,0.036361549116894626
"[197,236]",-5.995383120438305,2.260942792639216e-09
"[197,237]",8.41657148544717,5.810523373902701e-17
"[197,238]",2.4206498293148173,0.015549166274887727
"[197,239]",-1.6467873937264315,0.09970181996284841
"[197,240]",-4.705984664394364,2.635655101150095e-06
"[197,241]",-2.4370842102099615,0.014861401912289253
"[197,242]",7.777434402350287,9.961315641566044e-15
"[197,243]",8.108727332756864,7.257229235645261e-16
"[197,244]",4.78497256672472,1.7890158531277543e-06
"[197,245]",-2.4073293748110354,0.01612702016300123
"[197,246]",0.33408333259502904,0.7383389870761827
"[198,199]",-1.6987566189394236,0.08946411449143775
"[198,200]",-1.0402162252775091,0.2983195426443733
"[198,201]",-0.06545916358011426,0.9478125863732139
"[198,202]",0.45656221991510887,0.6480173182185889
"[198,203]",3.259289966331451,0.0011288269963648369
"[198,204]",3.3143196481961503,0.0009290909534818661
"[198,205]",-1.8392831657110214,0.0659679075715775
"[198,206]",-3.348347264752009,0.0008225352039594986
"[198,207]",-6.4269471330351235,1.499256505075678e-10
"[198,208]",-4.151272785040868,3.3942247917627726e-05
"[198,209]",-4.234838701669474,2.35281610031786e-05
"[198,210]",-1.9092437038682621,0.056321716744560414
"[198,211]",5.11896445923766,3.257134546023192e-07
"[198,212]",4.675856211356584,3.050708458706162e-06
"[198,213]",0.30079518578144354,0.7635905943371315
"[198,214]",-1.1747706625949028,0.24017555963624465
"[198,215]",0.29975901252141357,0.7643808225325494
"[198,216]",2.527361441133104,0.011541005945966262
"[198,217]",-3.06411504387727,0.0022016879027760873
"[198,218]",-5.128159441506841,3.103292648363252e-07
"[198,219]",3.0975074309540673,0.0019688005684212707
"[198,220]",5.0053494925597946,5.883248677275332e-07
"[198,221]",5.042476279596604,4.856111494298945e-07
"[198,222]",2.9940660054342176,0.0027743400971200717
"[198,223]",8.886216882073388,1.0430587259400806e-18
"[198,224]",8.044007089383724,1.2203063379813868e-15
"[198,225]",4.698868764708525,2.7284922956389584e-06
"[198,226]",2.492232302123867,0.012745481585224054
"[198,227]",3.8898474413889463,0.00010238702735997052
"[198,228]",3.136882384352678,0.0017233539962521912
"[198,229]",6.185929297611543,6.972285073307558e-10
"[198,230]",5.709029317013521,1.2421041520191288e-08
"[198,231]",8.302223585306459,1.4995574073925595e-16
"[198,232]",8.19301373838427,3.667055178855357e-16
"[198,233]",1.1233857736845239,0.26135956985048436
"[198,234]",-5.181048042480005,2.34577051638252e-07
"[198,235]",-2.610938790408542,0.009072351792424797
"[198,236]",-5.762306809488709,9.10004718596203e-09
"[198,237]",8.887498671933464,1.031391244654499e-18
"[198,238]",2.8135989738530833,0.004929511866342488
"[198,239]",-1.9760902595093692,0.04823195369247592
"[198,240]",-4.619188311738121,4.007306177041895e-06
"[198,241]",-2.527450349470602,0.011538090354068286
"[198,242]",7.874678948114181,4.666533880715542e-15
"[198,243]",8.69454050845539,5.514302614412258e-18
"[198,244]",5.1777428542941575,2.38734055039322e-07
"[198,245]",-2.2053576467776437,0.02750122228281503
"[198,246]",0.5307103783437005,0.5956570245901863
"[199,200]",-9.53555106519912,2.884659615846867e-21
"[199,201]",-3.433108053531167,0.0006044271081795744
"[199,202]",-3.900560418966188,9.798105850914831e-05
"[199,203]",-0.35454606811725603,0.7229534943230891
"[199,204]",-1.5472665873669948,0.1218997496005888
"[199,205]",-10.821878850225039,8.015342983222869e-27
"[199,206]",-11.802337062613386,1.7396059270155047e-31
"[199,207]",-4.668041385332312,3.168210422997974e-06
"[199,208]",-4.1589370335763185,3.2829374078951985e-05
"[199,209]",-0.8867601826334784,0.3752759396105677
"[199,210]",-2.6993527223331046,0.006984676844069273
"[199,211]",4.343602196725553,1.4460261978509343e-05
"[199,212]",4.38027565021112,1.2240574297873806e-05
"[199,213]",1.1171750082994476,0.26400497722166977
"[199,214]",-1.6009620087540966,0.10948592819235102
"[199,215]",-1.271788199788865,0.20354256784362576
"[199,216]",1.4960354241083342,0.13474492177930492
"[199,217]",-3.9816573629268754,6.998733269624851e-05
"[199,218]",-5.707678205977988,1.2518992696203648e-08
"[199,219]",2.9853244659856957,0.00285464129619476
"[199,220]",3.048068264883903,0.0023223603346859754
"[199,221]",3.523673529672469,0.0004316811277147209
"[199,222]",1.6868236611658376,0.0917365956980869
"[199,223]",7.777135875314327,9.98439616724452e-15
"[199,224]",6.2287673094740255,5.326835174622874e-10
"[199,225]",3.2327622238926796,0.0012386813328765238
"[199,226]",1.2448437254615639,0.21328209799794992
"[199,227]",4.3864590177503295,1.189994322129987e-05
"[199,228]",4.115800801611499,3.9576391434170235e-05
"[199,229]",4.54194518178376,5.783568691583758e-06
"[199,230]",3.4651341839655307,0.0005370685767472446
"[199,231]",6.32904425669924,2.817600574091479e-10
"[199,232]",6.401176647633345,1.7716583108892582e-10
"[199,233]",-0.2932312631876856,0.7693647666143242
"[199,234]",-3.780033814719433,0.00015972315947257245
"[199,235]",-1.8855452744580876,0.059448497116451504
"[199,236]",-5.238744850058741,1.7234226653844003e-07
"[199,237]",6.86040562855204,8.237119441133503e-12
"[199,238]",3.817070287897552,0.00013765175350048615
"[199,239]",-1.1099597667794927,0.26710135828574916
"[199,240]",-4.53468378578172,5.984801723792666e-06
"[199,241]",-3.2790315114290394,0.0010530015044499979
"[199,242]",5.846949537610794,5.520718716433108e-09
"[199,243]",6.090291095434769,1.2637674610111412e-09
"[199,244]",4.176534132237027,3.0403982308863208e-05
"[199,245]",-1.040309246492162,0.29827634420974625
"[199,246]",0.9113400804201206,0.36218617091668204
"[200,201]",-4.187178162887113,2.902066774471377e-05
"[200,202]",-4.363565013272775,1.3208335080159237e-05
"[200,203]",-1.733918841476521,0.08303063516241571
"[200,204]",-0.6983154813476763,0.48503163075608025
"[200,205]",-10.562888143060228,1.1865893828165862e-25
"[200,206]",-12.381254581874146,2.070424365878355e-34
"[200,207]",-4.8971845429169445,1.0213315095996806e-06
"[200,208]",-4.904779987575721,9.828829589023823e-07
"[200,209]",-1.2709217326044537,0.20385063943115048
"[200,210]",-1.920080758186231,0.054938193533080014
"[200,211]",4.320527847157967,1.604838393345352e-05
"[200,212]",4.99585625511728,6.177794610159261e-07
"[200,213]",1.1183728489527192,0.26349333741867126
"[200,214]",-0.9258107899080367,0.3546154661688118
"[200,215]",-2.0619527287550037,0.03929434335760098
"[200,216]",1.185265166369082,0.23600231421353612
"[200,217]",-4.5393183033130855,5.855606918715175e-06
"[200,218]",-5.298785456506232,1.2462653584857693e-07
"[200,219]",1.9745831223962178,0.04840296150023328
"[200,220]",2.6628692181725317,0.007787290049740652
"[200,221]",3.6737247182853507,0.00024303080882969954
"[200,222]",2.2740638538395794,0.02302934800264966
"[200,223]",7.721730095511214,1.531946683594697e-14
"[200,224]",6.027802823189405,1.8552838209094965e-09
"[200,225]",3.4036044599119593,0.0006733638134620277
"[200,226]",1.5645878711451406,0.1177803431900084
"[200,227]",3.708849708707663,0.00021180595155193615
"[200,228]",4.008102694069855,6.263117794287093e-05
"[200,229]",4.341495161234082,1.4598816906377844e-05
"[200,230]",3.2341066005796013,0.001232884637075417
"[200,231]",5.837001783437313,5.856748623077688e-09
"[200,232]",6.699195949888258,2.473819190319724e-11
"[200,233]",0.047138747127406774,0.9624056436359869
"[200,234]",-3.1309426386738837,0.0017584807198444158
"[200,235]",-1.8956099369184634,0.05810338667663888
"[200,236]",-4.846527676086904,1.317367635362204e-06
"[200,237]",6.261647844323414,4.3274182402466256e-10
"[200,238]",3.9051825630725197,9.61359338569092e-05
"[200,239]",-1.4172375702909266,0.15651269315169727
"[200,240]",-4.059128067257338,5.045793192266353e-05
"[200,241]",-3.3004901720745647,0.0009759464281361549
"[200,242]",5.652019490696053,1.7276285135537623e-08
"[200,243]",5.982851423046138,2.4398919600003805e-09
"[200,244]",4.605735109641733,4.27346797363307e-06
"[200,245]",-1.4987897293853745,0.13402871357378618
"[200,246]",1.0711393723890783,0.2841890898391402
"[201,202]",-9.680300900409858,7.364279105651796e-22
"[201,203]",2.5120634984548396,0.012052519585597497
"[201,204]",2.7564279098750473,0.005877409864302121
"[201,205]",-3.308928262533633,0.0009471037496776598
"[201,206]",-6.066566157097988,1.4627249039997719e-09
"[201,207]",-2.1482337541664513,0.03177146560110628
"[201,208]",-2.343422056753718,0.019169825286332296
"[201,209]",-3.386672789446347,0.0007161593115554661
"[201,210]",-4.11219129379952,4.019704636718419e-05
"[201,211]",2.959734287783501,0.0031020742594294656
"[201,212]",2.257738193293462,0.02403038742935936
"[201,213]",-0.3501598998444102,0.7262421849107669
"[201,214]",-2.8232518281093926,0.0047838692141125416
"[201,215]",-2.5571968945105623,0.010598553744290522
"[201,216]",-0.32583873364878,0.7445680834856705
"[201,217]",-4.698114509333608,2.7385146819421525e-06
"[201,218]",-6.670806534732662,2.9948640384993846e-11
"[201,219]",1.943400850501307,0.052056987841155394
"[201,220]",3.497599816460827,0.0004759795445095136
"[201,221]",4.326784472681958,1.560205613166479e-05
"[201,222]",3.0535407280609688,0.002280542494336586
"[201,223]",8.300068707590707,1.5264134064879873e-16
"[201,224]",6.810247033830947,1.1628048118414445e-11
"[201,225]",3.6413753073575728,0.00027556404512800307
"[201,226]",2.686756778382189,0.007252963570841395
"[201,227]",5.092842151753773,3.7354511023940354e-07
"[201,228]",4.105484812030859,4.137484107421249e-05
"[201,229]",5.457492957022352,5.2043332530627924e-08
"[201,230]",4.675354674692227,3.0581221169314196e-06
"[201,231]",8.563674498115446,1.685882628261352e-17
"[201,232]",8.34709868158456,1.0351412209788911e-16
"[201,233]",0.4810151093353992,0.6305392749578935
"[201,234]",-3.0979174816268285,0.0019660869329761856
"[201,235]",-1.6810205351519572,0.09285837938179295
"[201,236]",-5.91388399562442,3.700667827796327e-09
"[201,237]",8.53657933957526,2.1206041004737313e-17
"[201,238]",4.36130900528537,1.334445144656406e-05
"[201,239]",-0.029137607116739985,0.9767566940821728
"[201,240]",-1.3741404560829238,0.1694961556862036
"[201,241]",0.07538120318057286,0.9399162163520214
"[201,242]",7.9753527408383755,2.1088489224239607e-15
"[201,243]",8.500603396845653,2.8727266062821734e-17
"[201,244]",6.707021442473534,2.3465450410800185e-11
"[201,245]",-0.791682614413262,0.4286055614990868
"[201,246]",2.1051395232039285,0.03535840610966691
"[202,203]",1.6952242469631464,0.09013203431185851
"[202,204]",3.125267093934098,0.0017926591320847405
"[202,205]",-3.8507170329792078,0.00012012227232156397
"[202,206]",-6.003152265167675,2.156494817245304e-09
"[202,207]",-1.863810384739556,0.06244160450088759
"[202,208]",-2.3829311536608606,0.017234554539711452
"[202,209]",-2.325446317925859,0.02011150982097939
"[202,210]",-4.026453005842218,5.7963866342878554e-05
"[202,211]",2.653642505041374,0.008002947693838492
"[202,212]",2.4382666654208505,0.014812967562647902
"[202,213]",0.05028448703106165,0.9598988839539323
"[202,214]",-3.1641799286378327,0.0015700714372784278
"[202,215]",-3.59539123372322,0.0003288897073507785
"[202,216]",-0.7724015000964749,0.4399347971793168
"[202,217]",-5.398366382282795,7.225360773758002e-08
"[202,218]",-6.528843229646525,7.700905617922825e-11
"[202,219]",0.9947711271930437,0.31992424253540286
"[202,220]",3.0149710822185902,0.0025906047889391916
"[202,221]",4.523554102166772,6.306301305868599e-06
"[202,222]",3.395047431660325,0.0006946855989855733
"[202,223]",8.208850408662483,3.223281328210455e-16
"[202,224]",6.215511378213371,5.790620647029743e-10
"[202,225]",3.8449066967714756,0.00012299068853234538
"[202,226]",2.5163249934462932,0.01190804646035707
"[202,227]",4.640617251040165,3.615884587974325e-06
"[202,228]",4.328420881621662,1.548728789002658e-05
"[202,229]",5.410345956515332,6.762458297189674e-08
"[202,230]",4.375740717162692,1.2496292376010057e-05
"[202,231]",8.051933082154797,1.1452996443125866e-15
"[202,232]",8.720907502402474,4.394178778563855e-18
"[202,233]",0.5973035459122242,0.5503478056909872
"[202,234]",-2.6270267164201133,0.00865533340675149
"[202,235]",-2.182856922291628,0.029120177101862314
"[202,236]",-5.979043466567556,2.4969512622143095e-09
"[202,237]",7.951244825201325,2.5528214663189455e-15
"[202,238]",4.5786506779504395,4.86162258516103e-06
"[202,239]",-0.06619932649499247,0.9472233473632851
"[202,240]",-0.9101118809444841,0.3628333644374018
"[202,241]",0.24196755300673084,0.8088211062670849
"[202,242]",8.063506312187819,1.0438706628860967e-15
"[202,243]",8.625207410488082,9.987902273620244e-18
"[202,244]",6.856534210996667,8.459966203625793e-12
"[202,245]",-0.9807159189943078,0.32680840622040364
"[202,246]",2.410744380412958,0.015977101724009672
"[203,204]",-6.897671202092737,6.366032031371574e-12
"[203,205]",-7.780486204370453,9.72835934464867e-15
"[203,206]",-8.056280512424685,1.1061073715128528e-15
"[203,207]",-0.4501117804706502,0.6526609154538779
"[203,208]",-0.22059212933471017,0.8254243713709988
"[203,209]",4.727469531169433,2.373397778422006e-06
"[203,210]",3.1222398286868267,0.0018111382850620529
"[203,211]",6.351941809813689,2.433021955519569e-10
"[203,212]",6.079046422527247,1.3545348636442373e-09
"[203,213]",2.1015584000652123,0.035671460536907895
"[203,214]",0.37931919946003106,0.7044764931999207
"[203,215]",-0.15870204645385905,0.8739138316235608
"[203,216]",1.8488277624874907,0.06457663077581227
"[203,217]",-3.1106964117649656,0.0018832208152988823
"[203,218]",-4.030924502721847,5.687756680029157e-05
"[203,219]",1.5410303976428872,0.12341015222282087
"[203,220]",2.720076803774191,0.006562622257105209
"[203,221]",3.42842460281779,0.0006149124916067509
"[203,222]",2.6298481870660697,0.008583990460043484
"[203,223]",6.648524876807509,3.4777429638951855e-11
"[203,224]",6.280636611941926,3.8363050360851897e-10
"[203,225]",3.5877898119673843,0.00033858508273471315
"[203,226]",1.827048619778649,0.0677873359617971
"[203,227]",2.535927194402147,0.0112630929870755
"[203,228]",3.117948776581341,0.0018376320854883023
"[203,229]",5.142346774296522,2.8796052452868195e-07
"[203,230]",3.679117651955261,0.00023797110369205146
"[203,231]",6.421939868665535,1.5487626213414593e-10
"[203,232]",7.171447348699854,9.21352589013367e-13
"[203,233]",-0.7416829124409362,0.45833494388706075
"[203,234]",-2.4602362725290927,0.013938045027724581
"[203,235]",-1.3124473887234378,0.18946515038849163
"[203,236]",-3.7498020331816395,0.000180166740983687
"[203,237]",4.582171403726176,4.7809987403053805e-06
"[203,238]",0.9819165894119791,0.326216591216402
"[203,239]",-0.7676563056692972,0.4427491219894547
"[203,240]",-1.9911551738911515,0.04655034452760889
"[203,241]",-1.5097237972171078,0.13121453111340284
"[203,242]",5.733389216384513,1.0777656150174104e-08
"[203,243]",5.314464720378408,1.1444663586221807e-07
"[203,244]",2.7342448356793363,0.006287439002857112
"[203,245]",-0.8446446038048815,0.3983736462974352
"[203,246]",0.6180288255875674,0.5366011592026874
"[204,205]",-5.310220676226243,1.1711974502828429e-07
"[204,206]",-7.68589597233885,2.0175783679362626e-14
"[204,207]",-1.2566997261098671,0.20895586471733363
"[204,208]",-0.4614627862982206,0.6444985789150106
"[204,209]",4.377810443636306,1.2378957257645993e-05
"[204,210]",3.797007397782322,0.00014922364608306937
"[204,211]",6.48615387582186,1.0192340478676135e-10
"[204,212]",7.044277519167462,2.281061203184354e-12
"[204,213]",2.486403296205095,0.012955764543002705
"[204,214]",1.2133156082231262,0.2251004395054037
"[204,215]",0.047825799134884314,0.9618581168636109
"[204,216]",2.55598646498832,0.010635414091615142
"[204,217]",-2.470583357348974,0.013542027014092597
"[204,218]",-2.506867281799137,0.012230783341725802
"[204,219]",1.5926492732846054,0.11133954653940932
"[204,220]",3.041509089924144,0.002373407510903788
"[204,221]",4.337329310661686,1.4876492400400848e-05
"[204,222]",4.041655871677056,5.434867661728097e-05
"[204,223]",6.616430292972857,4.30976307427384e-11
"[204,224]",6.681923208271036,2.7791479006632944e-11
"[204,225]",4.1839025538567025,2.9439864141264978e-05
"[204,226]",2.778140116200816,0.005499595755326999
"[204,227]",2.835292338789078,0.004607666873428113
"[204,228]",3.552015822554331,0.0003879132387737774
"[204,229]",5.766284106930009,8.890176805374011e-09
"[204,230]",4.8772931474189525,1.1290101072956169e-06
"[204,231]",6.521508120889914,8.081860436972683e-11
"[204,232]",7.816422541777141,7.357659529175962e-15
"[204,233]",-0.1692706824112802,0.8655946386305149
"[204,234]",-1.428197831020217,0.15333437793201812
"[204,235]",-0.6980831522516028,0.4851768847757154
"[204,236]",-2.966243116422532,0.003037350027748341
"[204,237]",4.637994822110107,3.661738730335025e-06
"[204,238]",0.9881138076424927,0.32317304762338395
"[204,239]",-0.7994395433028744,0.4240960582373424
"[204,240]",-1.5563384155513649,0.1197284186596458
"[204,241]",-1.5221886059697112,0.12806252320351477
"[204,242]",5.838005168392476,5.82197204305034e-09
"[204,243]",5.504052744366018,4.010037102448578e-08
"[204,244]",3.0335311181413385,0.002436881076663193
"[204,245]",-0.12097820228872881,0.9037160409767138
"[204,246]",1.5571205239542352,0.1195426502661589
"[205,206]",-14.868917764952409,2.234892119387043e-48
"[205,207]",-7.082648841237028,1.737933456588709e-12
"[205,208]",-6.32103104631925,2.9657390918209315e-10
"[205,209]",-3.124705021684971,0.0017960769937462166
"[205,210]",-3.9664518426858093,7.45797782385735e-05
"[205,211]",5.1879367869065085,2.2613663129248264e-07
"[205,212]",5.338715580510229,1.0026878283394246e-07
"[205,213]",1.1596515850004956,0.2462788607359486
"[205,214]",-1.3423405815866765,0.17958263169962294
"[205,215]",-0.5160057007493067,0.6058867595962274
"[205,216]",2.038334166716713,0.0416001455793724
"[205,217]",-3.3378196233647452,0.0008542244289281304
"[205,218]",-4.751626918743461,2.1084569579399587e-06
"[205,219]",2.1543197403818386,0.03129095462612737
"[205,220]",3.4776267616751744,0.0005127445133258349
"[205,221]",3.7158961691636594,0.00020601400760918132
"[205,222]",2.9781943144606324,0.0029217059357696177
"[205,223]",7.754580121970014,1.1889408474406452e-14
"[205,224]",6.5548768781228635,6.485446346530328e-11
"[205,225]",3.525425763950538,0.00042884672208615214
"[205,226]",2.374347921156719,0.01763975896089376
"[205,227]",4.094547907723772,4.336613950271518e-05
"[205,228]",3.8656100128697544,0.00011305545816581272
"[205,229]",4.672495688753074,3.10071466798665e-06
"[205,230]",3.5100207058771344,0.0004543726960947439
"[205,231]",6.992500095358958,3.2851517423316353e-12
"[205,232]",7.759262301739163,1.1466592850684993e-14
"[205,233]",-0.2875707302806233,0.7736943296265085
"[205,234]",-3.292442369455978,0.001004211238600728
"[205,235]",-1.5603841018814677,0.11876991407796939
"[205,236]",-4.723102844207883,2.4245834620190476e-06
"[205,237]",6.921970140937197,5.377694559435379e-12
"[205,238]",3.302238624830046,0.0009699039349210198
"[205,239]",-1.4000886657100022,0.1615855644888024
"[205,240]",-3.062164229431482,0.0022160447060605238
"[205,241]",-2.597735507707333,0.009427908311830165
"[205,242]",6.344657005669019,2.5494464026424997e-10
"[205,243]",6.948245424517178,4.478098360555118e-12
"[205,244]",3.629440803345559,0.0002885655070063193
"[205,245]",-1.3100475542626249,0.19027557704767
"[205,246]",0.25728734524440255,0.796973819039302
"[206,207]",-8.625387693983216,9.97254371347053e-18
"[206,208]",-8.257311464286445,2.168958966983273e-16
"[206,209]",-5.058637872616537,4.4651762819851136e-07
"[206,210]",-6.1275691255738485,1.0033081758471156e-09
"[206,211]",5.144202666659459,2.85152221451455e-07
"[206,212]",5.215204204641428,1.9551766270314088e-07
"[206,213]",1.1734370508325889,0.24070958699395323
"[206,214]",-1.6739036065070991,0.09424914135634727
"[206,215]",-1.2809013625666545,0.20032291056824597
"[206,216]",1.3075491742110812,0.19112199333073807
"[206,217]",-4.302610175421533,1.7394933193168624e-05
"[206,218]",-5.20636401306681,2.0497653429184753e-07
"[206,219]",0.8170163945735599,0.4139810419959854
"[206,220]",2.658039906115659,0.00789950788223545
"[206,221]",3.318681536693041,0.0009147506975496516
"[206,222]",2.898595755938272,0.0037743601955634127
"[206,223]",6.9808370148085785,3.5652460930050067e-12
"[206,224]",5.5345594926673956,3.37664417416312e-08
"[206,225]",2.826553648153309,0.004734952649283726
"[206,226]",1.8296291153600162,0.0674001860607598
"[206,227]",2.8488964228852396,0.004415673711735922
"[206,228]",3.03048998116341,0.0024614831030620094
"[206,229]",4.21140473775159,2.6091910266508472e-05
"[206,230]",3.398311126027582,0.0006864803660872395
"[206,231]",6.434614493561158,1.4264346092309713e-10
"[206,232]",7.418024065315734,1.5217586401194525e-13
"[206,233]",-0.624583076582655,0.5322901086031209
"[206,234]",-3.488303621867649,0.0004927741160431296
"[206,235]",-2.130406000247738,0.03321562267974907
"[206,236]",-4.829029550921731,1.4376264995092005e-06
"[206,237]",6.160347177214188,8.181475152115795e-10
"[206,238]",3.2331066078563797,0.0012371940206928023
"[206,239]",-2.5320186560406874,0.011389158102432377
"[206,240]",-3.879167926385995,0.00010696497798923955
"[206,241]",-3.536874543961855,0.0004107508576053113
"[206,242]",6.196442013806766,6.527624184588545e-10
"[206,243]",6.4293691464455245,1.4758689219517124e-10
"[206,244]",3.873421562723787,0.00010950753817266884
"[206,245]",-1.973753958070912,0.048497259962482504
"[206,246]",0.17670256862228464,0.8597534190513172
"[207,208]",-10.793005497843007,1.0856298535309827e-26
"[207,209]",-2.9324244083374382,0.0033875865797774363
"[207,210]",-2.572304565175077,0.010147962541716456
"[207,211]",4.999828997859266,6.052842168437427e-07
"[207,212]",5.757774560968554,9.345076981716829e-09
"[207,213]",1.496976657314641,0.13449983864061893
"[207,214]",-0.28597666608353284,0.7749148577489795
"[207,215]",0.5242887559717101,0.6001147228270487
"[207,216]",2.8048855085386113,0.005064414045736957
"[207,217]",-3.049427231109712,0.0023119107219371536
"[207,218]",-4.953869116696642,7.659967757208841e-07
"[207,219]",3.240055311966926,0.001207534520144539
"[207,220]",3.650410120553021,0.0002660890119684601
"[207,221]",3.593352318057613,0.0003314644515722476
"[207,222]",2.0213150788338687,0.04333184442390152
"[207,223]",7.897587531464424,3.898154611388953e-15
"[207,224]",7.025617912503468,2.6022770320427086e-12
"[207,225]",3.412459660386651,0.0006519411273394276
"[207,226]",1.8844354349379575,0.059598393533729324
"[207,227]",4.48420482082734,7.580766830268617e-06
"[207,228]",4.24917311722068,2.208012231035409e-05
